0 0 0
1 -0.0443635 0.196122
2 0.0435583 0.176094
3 0.263446 0.224824
4 0.63401 0.206235
5 0.226968 0.193357
6 0.272976 0.191391
7 0.568681 0.209125
8 0.134712 0.234542
9 -0.0183977 0.171572
10 0.738473 0.156004
11 0.304617 0.16462
12 0.247725 0.166118
13 0.0163 0.17574
14 0.30463 0.160911
15 0.23489 0.195799
16 0.212149 0.184942
17 0.385427 0.225218
18 0.393435 0.151999
19 0.468683 0.154955
20 0.357551 0.219438
21 0.568814 0.203855
22 0.287427 0.193325
23 0.58514 0.171237
24 0.249928 0.141369
25 0.362188 0.144508
26 0.288289 0.154304
27 0.465723 0.133794
28 0.340187 0.108429
29 0.505753 0.162266
30 0.261388 0.119427
31 0.408817 0.157812
32 0.614588 0.153366
33 0.196089 0.145847
34 0.203239 0.134192
35 0.350885 0.145318
36 0.25214 0.143903
37 0.0664362 0.167019
38 0.429214 0.139667
39 0.246709 0.141423
40 0.25612 0.150924
41 0.335525 0.111142
42 0.323282 0.187367
43 0.428407 0.150422
44 0.663717 0.161905
45 0.301528 0.110038
46 0.450952 0.12081
47 -0.0582051 0.133644
48 0.166016 0.109016
49 0.401502 0.122152
50 0.444815 0.120908
51 -0.0281733 0.160546
52 -0.0785822 0.102941
53 0.501112 0.164179
54 0.413451 0.144092
55 0.302183 0.14597
56 0.298754 0.129087
57 0.444215 0.118965
58 0.258502 0.145048
59 0.410895 0.124868
60 0.503375 0.130752
61 0.380436 0.123287
62 0.42628 0.13893
63 0.448456 0.110201
64 0.241773 0.146202
65 0.42761 0.100819
66 0.262588 0.139528
67 0.224986 0.104353
68 0.256649 0.145558
69 0.429389 0.0777214
70 0.237908 0.140826
71 0.365456 0.127872
72 0.337571 0.1142
73 0.256766 0.137351
74 0.166988 0.124649
75 0.236646 0.137262
76 0.496667 0.0725774
77 0.14506 0.112997
78 0.376534 0.123004
79 0.250677 0.118269
80 0.303197 0.109543
81 0.395522 0.0961146
82 0.475627 0.0934133
83 -0.0209366 0.122816
84 0.337392 0.0821309
85 0.309203 0.100822
86 0.403546 0.154271
87 0.478548 0.0970975
88 0.375419 0.140339
89 0.317122 0.118974
90 0.364894 0.131932
91 0.226114 0.126852
92 0.340238 0.127556
93 0.331028 0.122557
94 0.426243 0.101806
95 0.214571 0.0818073
96 0.305124 0.0969007
97 0.320267 0.100527
98 0.516462 0.112861
99 0.100171 0.111984
100 0.502099 0.128046
101 0.457923 0.138087
102 0.12303 0.14952
103 0.50528 0.106438
104 0.316879 0.0917801
105 0.331025 0.133496
106 0.377212 0.109825
107 0.408268 0.0994921
108 0.317571 0.113181
109 0.400986 0.147758
110 0.187729 0.140355
111 0.192863 0.128337
112 0.204926 0.102305
113 0.448007 0.14378
114 0.431798 0.123436
115 0.316385 0.102145
116 0.420062 0.146345
117 0.420988 0.0891967
118 0.212259 0.0875112
119 0.352297 0.155176
120 0.459074 0.108376
121 0.156638 0.116917
122 0.394855 0.0919208
123 0.2304 0.121643
124 0.333157 0.0920579
125 0.367063 0.0989618
126 0.597502 0.104277
127 0.224819 0.0988297
128 0.423712 0.128145
129 0.455143 0.151486
130 0.325205 0.108279
131 0.265823 0.0974745
132 0.511657 0.0714541
133 0.425264 0.130039
134 0.342591 0.124602
135 0.401128 0.116536
136 0.484931 0.142324
137 0.233997 0.102385
138 0.310058 0.105378
139 0.423153 0.0930723
140 0.41003 0.122965
141 0.369631 0.123317
142 0.413094 0.111791
143 0.386507 0.120039
144 0.254128 0.0957905
145 0.471405 0.096305
146 0.178747 0.120835
147 0.318327 0.101485
148 0.254714 0.141021
149 0.364744 0.0826952
150 0.310652 0.0887195
151 0.195137 0.103769
152 0.415846 0.131175
153 0.413532 0.111449
154 0.279174 0.133371
155 0.257776 0.100098
156 0.378767 0.108094
157 0.126562 0.0986265
158 0.338447 0.129915
159 0.286991 0.0786603
160 0.402359 0.11391
161 0.368278 0.100836
162 0.251403 0.139812
163 0.420027 0.0706001
164 0.223835 0.125268
165 0.316081 0.111281
166 0.32072 0.118288
167 0.0414275 0.105279
168 0.374686 0.110796
169 0.245828 0.132656
170 0.379159 0.075301
171 0.0560142 0.108422
172 0.626558 0.131608
173 0.349124 0.110234
174 0.251343 0.114373
175 0.307756 0.115274
176 0.305666 0.109773
177 0.243632 0.10081
178 0.314486 0.119159
179 0.437011 0.109803
180 0.490388 0.140932
181 0.461374 0.118161
182 0.303717 0.150496
183 0.425773 0.115946
184 0.32073 0.0873906
185 0.57773 0.143735
186 0.330812 0.141291
187 0.169205 0.0937654
188 0.261886 0.112804
189 0.200115 0.119412
190 0.158453 0.11181
191 0.189665 0.114669
192 0.321147 0.119134
193 0.38057 0.106852
194 0.231971 0.137992
195 0.273913 0.0878594
196 0.339809 0.140518
197 0.385248 0.135448
198 0.336038 0.11341
199 0.38368 0.113117
200 0.318805 0.108807
201 0.261538 0.133196
202 0.124143 0.132747
203 0.513307 0.10733
204 0.299974 0.117618
205 0.385424 0.0928667
206 0.192202 0.108895
207 0.409352 0.0968518
208 0.256701 0.132964
209 0.476929 0.115853
210 0.148575 0.115544
211 0.46332 0.095392
212 0.285526 0.116352
213 0.24558 0.145958
214 0.283541 0.1394
215 0.300145 0.099652
216 0.498019 0.118453
217 0.561178 0.115338
218 0.403103 0.136771
219 0.0828226 0.146426
220 0.265153 0.127001
221 0.294404 0.14054
222 0.221523 0.116504
223 0.382707 0.130326
224 0.413503 0.0997348
225 0.210743 0.116492
226 0.237134 0.152061
227 0.474179 0.149719
228 0.334731 0.122105
229 0.239858 0.12308
230 0.422661 0.0922966
231 0.114061 0.12923
232 0.391255 0.136096
233 0.0777591 0.0994973
234 0.332006 0.114125
235 0.209353 0.121185
236 0.278863 0.114172
237 0.314449 0.143203
238 0.264419 0.145387
239 0.318051 0.156225
240 0.445654 0.149316
241 0.386446 0.120675
242 0.25202 0.131048
243 0.157849 0.140208
244 0.245394 0.123224
245 0.158436 0.0846723
246 0.477826 0.134068
247 0.380503 0.126394
248 0.524731 0.0901359
249 0.310489 0.127993
250 0.302448 0.140913
251 0.326249 0.0976095
252 0.303309 0.154997
253 0.649655 0.127967
254 0.294211 0.154407
255 0.141991 0.152439
256 0.360265 0.153741
257 0.317691 0.154582
258 0.474947 0.106672
259 0.369426 0.151052
260 0.311896 0.144435
261 0.439868 0.134827
262 0.340849 0.146781
263 0.190663 0.156682
264 0.6038 0.162866
265 0.205497 0.143192
266 0.402553 0.129865
267 0.31772 0.197449
268 0.341489 0.149704
269 0.26309 0.150946
270 0.54832 0.120261
271 0.198606 0.148905
272 0.399129 0.154776
273 0.331396 0.153002
274 0.377741 0.137934
275 0.279236 0.15184
276 0.628227 0.179465
277 0.420398 0.158777
278 0.188824 0.169497
279 0.393775 0.152677
280 0.364007 0.156314
281 0.563114 0.19123
282 0.45845 0.161355
283 0.063863 0.182037
284 0.402089 0.169842
285 0.424055 0.128925
286 0.654158 0.178366
287 0.507924 0.193193
288 0.578688 0.17385
289 0.340005 0.139269
290 0.308377 0.176647
291 0.204932 0.221034
292 0.418424 0.265358
293 0.398718 0.155903
294 -0.119624 0.158246
295 0.0701124 0.158098
296 0.313203 0.195176
297 -0.0565375 0.215426
298 0.174618 0.222909
299 0 0
